BAD,LOAN,MORTDUE,VALUE,REASON,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Other,Office,Sales,Mgr,ProfExe,Self
1,16200,34984,46382,0,11,0,0,175.1443195,3,20,39.74092813,1,0,0,0,0,0
1,16200,46115,61917,1,2,0,0,259.3606975,0,47,43.71749944,1,0,0,0,0,0
1,16300,31800,63000,0,12,1,5,124.9,1,14,,1,0,0,0,0,0
0,16300,22352,165315,1,9,0,0,304.3346951,0,27,27.56242667,0,0,0,0,0,1
0,16300,7774,88649,1,14,0,1,257.9159219,0,22,28.13047878,1,0,0,0,0,0
1,16300,79087,102921,0,23,0,0,256.2530843,0,45,36.98708569,0,0,1,0,0,0
0,16300,84480,101243,0,30,,0,337.3423041,2,49,35.41287035,0,1,0,0,0,0
0,16300,71510,89756,0,2,0,0,193.1358902,0,30,31.41358583,1,0,0,0,0,0
0,16300,105169,134992,0,1,0,0,277.9929456,0,46,41.9498545,1,0,0,0,0,0
0,16300,96431,161284,,,0,,256.3719323,,23,39.07781351,1,0,0,0,0,0
0,16300,67524,85577,0,8,0,0,75.43432799,3,11,31.76182878,1,0,0,0,0,0
0,16300,43500,69875,0,5,0,0,245.5333333,3,32,,0,0,0,0,1,0
1,16300,25004,65000,0,2,0,0,199.8333333,0,7,,1,0,0,0,0,0
0,16300,56075,88870,,11,0,0,,1,16,24.68929369,0,0,0,0,1,0
0,16300,59901,83232,1,,0,0,284.5143054,0,20,27.89880275,1,0,0,0,0,0
1,16300,49868,76131,0,9,0,0,81.2741558,2,9,40.37255654,1,0,0,0,0,0
0,16300,69327,102426,1,8,0,0,246.7546661,1,12,36.4090945,0,0,0,0,1,0
0,16300,32188,78914,1,,0,0,250.7255462,0,49,40.72219635,1,0,0,0,0,0
0,16300,102826,114692,0,8,0,0,317.5079738,1,18,31.91423801,1,0,0,0,0,0
0,16300,34297,42629,1,9,0,0,80.48923834,2,11,30.28477259,1,0,0,0,0,0
0,16300,66038,98585,0,1,0,0,162.0654119,3,19,32.75346067,0,1,0,0,0,0
0,16400,50941,78801,0,4,0,0,266.040799,2,32,32.90435701,0,0,0,0,1,0
0,16400,74904,92308,0,6,0,0,202.4904448,3,19,42.42034531,1,0,0,0,0,0
0,16400,62786,79154,0,7,,,,,,24.83894007,,,,,,
0,16400,21857,51994,1,7,0,0,201.9333333,0,14,,0,0,0,0,1,0
0,16400,71264,94726,0,1,0,0,177.2573424,1,31,35.03448136,1,0,0,0,0,0
0,16400,119879,128546,0,16,0,0,182.9973812,0,17,40.85088684,,,,,,
0,16400,86623,124048,,,,,,,,35.81076936,,,,,,
1,16400,54818,74447,0,3,2,3,208.0888643,1,50,41.95642972,0,1,0,0,0,0
0,16400,57139,164133,0,21,0,0,238.4610031,0,27,22.20684602,0,0,0,0,1,0
0,16400,73466,89453,0,4,0,0,198.8274238,3,19,41.52349741,1,0,0,0,0,0
0,16400,63574,88586,1,,0,0,298.1465517,0,20,29.15337202,1,0,0,0,0,0
0,16400,82869,94390,0,8,0,2,358.0506602,,42,39.06062731,0,0,0,0,1,0
0,16400,57651,76854,0,1,0,0,172.2000922,0,25,31.81962217,0,1,0,0,0,0
1,16400,48700,72500,0,,0,1,127.3,1,39,,1,0,0,0,0,0
0,16400,81700,109025,0,10,0,0,155.2666667,3,19,,0,0,0,0,1,0
0,16400,62018,91832,0,9,0,0,202.3225002,0,19,20.38046421,0,0,0,0,1,0
0,16400,,51454,0,,,,338.1108068,,17,33.49183609,1,0,0,0,0,0
0,16400,107669,115881,0,0,0,0,136.8121195,1,21,39.69996168,1,0,0,0,0,0
0,16400,47428,76483,0,4,0,0,232.3155447,3,31,33.10683578,0,0,0,0,1,0
0,16400,58664,89589,0,27,0,0,211.4411021,0,21,34.25636489,0,1,0,0,0,0
0,16400,71906,86144,0,2,0,0,126.1701523,1,20,23.69800763,0,1,0,0,0,0
0,16400,89858,105796,0,29,,1,340.7116751,2,49,36.00391594,0,1,0,0,0,0
0,16400,100014,122281,0,0,0,0,123.1339876,0,30,34.93667391,0,0,0,0,1,0
0,16400,65898,85424,1,10,0,1,173.5332104,0,14,26.93199486,0,0,0,0,1,0
0,16400,86422,116097,,,,,,,,35.59895076,,,,,,
0,16400,102103,133626,0,5,0,0,95.36634837,0,14,31.27518252,0,0,0,0,1,0
0,16400,85601,100078,1,,0,0,176.6987412,1,25,43.02747053,0,1,0,0,0,0
0,16500,44330,72618,0,6,0,0,101.4953657,2,15,41.4570252,1,0,0,0,0,0
0,16500,48491,112677,1,2,,2,138.0960861,1,23,37.25333322,0,1,0,0,0,0
0,16500,47636,59586,0,16,0,0,284.065542,0,21,29.96900633,1,0,0,0,0,0
1,16500,52028,63745,0,7,0,0,105.5303761,4,18,41.34484584,1,0,0,0,0,0
0,16500,44110,65748,0,7,0,0,99.19355258,3,14,41.41563125,1,0,0,0,0,0
0,16500,,88454,0,30,0,0,320.4214503,0,16,14.0979409,0,1,0,0,0,0
1,16500,94403,,0,9,0,1,217.7868414,0,19,,0,1,0,0,0,0
0,16500,64992,97348,1,8,,,123.6688208,0,11,36.10792355,0,1,0,0,0,0
0,16500,97010,128101,0,9,,,250.681862,2,41,36.93333116,0,0,0,1,0,0
0,16500,77049,98658,0,5,3,0,77.99281611,0,21,23.1200738,1,0,0,0,0,0
1,16500,92900,116000,0,10,1,,83.16666667,1,27,,0,0,0,1,0,0
0,16500,64081,100796,1,22,0,1,243.9416859,1,24,38.32781635,0,0,0,0,1,0
0,16500,23169,41677,0,20,0,0,208.0769432,2,15,34.43057515,0,0,0,0,1,0
1,16500,48833,68872,0,1,0,0,60.39065229,0,12,22.45962439,1,0,0,0,0,0
1,16500,143404,165267,0,14,0,1,169.7373629,1,31,36.178122,0,0,0,1,0,0
0,16500,,42894,1,1,0,0,331.4268695,0,8,26.89580446,1,0,0,0,0,0
0,16500,67619,93500,1,8,0,0,82.16666667,0,16,,0,0,0,0,1,0
0,16500,56500,80000,0,2,0,0,308.4333333,3,16,,1,0,0,0,0,0
0,16500,163000,193000,0,10,0,0,262.7333333,1,38,,0,0,0,0,1,0
0,16500,76000,110000,0,18,0,0,242.5,5,31,,0,0,0,1,0,0
1,16500,65900,87000,0,26,0,3,109.5666667,5,35,,1,0,0,0,0,0
1,16500,50000,,0,1,0,0,120.7333333,3,11,,0,0,0,1,0,0
1,16500,67000,109500,0,2,4,0,217.1,2,24,,0,0,0,1,0,0
0,16500,126872,167611,0,5,0,0,136.1224348,1,21,26.40452841,0,1,0,0,0,0
0,16500,51758,138693,0,2,0,0,283.0698409,5,43,39.71677072,1,0,0,0,0,0
0,16500,52030,158296,0,20,0,0,218.5392657,0,27,22.48479175,0,0,0,0,1,0
1,16500,43223,46925,0,10,0,0,178.0023834,4,20,40.20633377,1,0,0,0,0,0
0,16500,44946,64918,1,25,0,0,247.2784079,0,14,24.35794954,1,0,0,0,0,0
0,16500,48674,73720,0,17,0,0,186.4730715,0,23,38.37360781,0,0,0,0,1,0
0,16500,8795,164000,1,23,0,0,76.06666667,2,21,,0,0,0,1,0,0
0,16500,74263,98922,0,0,0,0,139.8312465,3,20,31.81442935,0,1,0,0,0,0
0,16500,102552,144461,0,1,,,136.7244895,2,15,34.10788882,0,1,0,0,0,0
0,16500,42317,66966,1,3,0,0,206.2383892,3,17,35.00637947,0,0,0,0,1,0
0,16500,94920,118156,0,9,0,0,295.2855235,2,18,32.17163193,1,0,0,0,0,0
0,16500,,29168,0,11,,,102.1303682,2,8,31.56688527,1,0,0,0,0,0
0,16500,45441,76145,0,4,0,0,124.0333832,1,8,28.17345068,0,0,0,1,0,0
0,16500,36206,53040,1,9,0,0,118.3013718,0,9,17.74778355,1,0,0,0,0,0
0,16600,9626,96887,1,14,0,0,263.7662467,0,23,28.67470198,1,0,0,0,0,0
0,16600,77380,123638,,,,,,,,34.11861536,,,,,,
0,16600,95860,123546,0,0,,2,252.7574879,1,29,40.60856748,0,1,0,0,0,0
0,16600,81275,106691,0,1,0,0,289.376138,1,20,38.47524099,0,0,0,0,1,0
0,16600,57094,94944,,9,0,0,,0,15,24.02304824,0,0,0,0,1,0
0,16600,97749,164103,,,1,,263.8467774,,23,37.38685429,1,0,0,0,0,0
0,16600,102543,119493,0,3,0,0,276.6931852,0,33,29.28407186,0,1,0,0,0,0
0,16600,55912,81552,0,6,,,106.5129317,0,7,36.76375267,1,0,0,0,0,0
0,16600,45877,68563,1,2,1,0,119.5007647,0,18,33.07304835,0,1,0,0,0,0
0,16600,74784,100221,0,1,0,0,90.05044751,0,17,25.7083938,0,0,0,1,0,0
1,16600,42259,,0,1.5,1,3,209.9666667,0,20,,1,0,0,0,0,0
0,16600,,50732,0,0,0,0,96.36289475,2,9,42.39913928,0,1,0,0,0,0
0,16600,,56631,0,2,0,0,98.76022323,1,8,39.7995274,0,1,0,0,0,0
0,16600,71564,84627,0,5,0,0,114.6401329,1,20,22.32314261,0,1,0,0,0,0
0,16600,74681,95471,0,6,0,0,187.6535104,4,19,40.45375316,1,0,0,0,0,0
0,16600,28694,44165,0,20,0,1,206.7176512,2,16,30.63902291,0,0,0,0,1,0
0,16600,,43880,0,,,,351.725503,,15,31.53428892,1,0,0,0,0,0
0,16600,69644,100411,0,0,0,0,149.095227,4,19,29.72574682,0,1,0,0,0,0
0,16600,71096,104437,1,9,0,0,246.9596363,1,12,37.09953261,0,0,0,0,1,0
0,16700,62933,91790,0,2,0,0,185.3724624,0,31,35.25727149,1,0,0,0,0,0
0,16700,64862,107919,1,10,0,0,260.1585478,0,11,36.82433903,0,0,0,0,1,0
0,16700,62933,95498,0,0,0,1,161.6609943,0,25,24.26256802,0,1,0,0,0,0
0,16700,,29387,0,13,,,80.82059146,2,8,33.36449134,1,0,0,0,0,0
0,16700,102687,137417,0,7,0,0,97.76351186,0,14,31.10800492,0,0,0,0,1,0
0,16700,86076,130341,0,12,0,0,295.9543396,0,18,28.44799241,0,0,0,0,1,0
0,16700,31135,60478,0,14,0,0,105.1332711,0,18,39.1229968,1,0,0,0,0,0
0,16700,43794,61446,0,6,0,0,96.45470591,1,9,28.45298086,,,,,,
0,16700,54079,112463,1,1,,3,134.9257138,1,23,37.03395439,0,1,0,0,0,0
0,16700,51310,76704,0,2,,2,271.6519477,0,10,37.63005716,1,0,0,0,0,0
0,16700,11059,92706,1,13,0,1,262.61034,0,23,29.88475774,1,0,0,0,0,0
0,16700,59207,83146,0,2,0,0,309.496388,3,15,43.48806641,1,0,0,0,0,0
1,16700,77083,103540,0,17,0,0,170.8123729,,10,37.2264306,1,0,0,0,0,0
0,16700,67238,96535,1,7,,,103.4726082,0,10,39.34965052,0,1,0,0,0,0
0,16700,,56374,0,1,0,0,73.4289424,1,9,40.82912873,0,1,0,0,0,0
0,16700,29404,45209,0,20,0,1,195.5523296,2,16,31.05808436,0,0,0,0,1,0
0,16700,12830,56465,0,3,0,0,301.1485223,0,15,18.25148086,0,0,0,0,1,0
0,16700,53423,85685,1,5,0,0,109.4294283,0,12,28.16061131,0,0,0,0,1,0
0,16700,5106,93277,1,14,0,0,269.9626887,0,23,29.87592807,1,0,0,0,0,0
0,16700,105556,136568,0,0,0,0,273.7250728,0,47,40.04168465,1,0,0,0,0,0
0,16800,57329,83695,0,3,0,0,294.9997016,2,16,40.62505269,1,0,0,0,0,0
0,16800,76852,90429,0,6,0,0,183.8430046,3,18,42.2970917,1,0,0,0,0,0
1,16800,44983,65000,0,4,2,1,77.03333333,6,43,,0,0,1,0,0,0
1,16800,27623,88231,0,8,0,0,122.463272,0,12,55.96202222,0,0,0,0,1,0
0,16800,56979,90008,1,10,0,2,178.9299564,1,12,27.8164203,0,0,0,0,1,0
1,16800,69284,,0,21,0,0,190.6933138,1,20,35.89402586,0,1,0,0,0,0
0,16800,50050,140222,0,4,0,0,272.4998353,5,43,40.03337824,1,0,0,0,0,0
0,16800,23670,41879,0,17,1,0,106.3985698,0,17,26.69671626,0,0,0,1,0,0
0,16800,62557,95747,0,0,0,0,188.189005,1,31,35.28584474,1,0,0,0,0,0
1,16800,16204,27781,1,1,10,0,190.5770968,0,9,27.14688565,1,0,0,0,0,0
1,16800,113021,146222,,5,3,2,123.8934197,2,65,62.55930782,0,0,0,1,0,0
0,16800,67049,89729,1,,0,0,286.3751286,0,20,28.73912802,1,0,0,0,0,0
0,16800,81820,100366,0,6,0,1,335.3003273,,41,36.21162681,0,0,0,0,1,0
1,16800,87300,155500,0,3,0,0,1154.633333,0,0,,1,0,0,0,0,0
1,16800,50445,71711,0,5,0,0,71.23076169,5,18,40.58291348,1,0,0,0,0,0
0,16800,73280,103067,0,1,0,0,140.362134,0,17,34.00229537,1,0,0,0,0,0
0,16800,102838,111319,0,1,0,0,257.3285966,0,34,27.57659689,0,1,0,0,0,0
0,16800,46312,67166,1,27,0,0,241.5083839,0,14,26.22071743,1,0,0,0,0,0
0,16800,50135,93772,0,5,0,0,126.4894051,2,21,35.85635489,0,0,0,0,1,0
0,16800,58193,82942,0,1,0,0,320.0630097,3,16,42.84596286,1,0,0,0,0,0
0,16800,39352,60943,1,25,0,0,237.7636233,0,13,25.43988824,1,0,0,0,0,0
0,16800,144756,183810,0,11,0,0,243.5422549,0,20,26.73398284,0,0,0,1,0,0
0,16800,94851,119053,0,2,0,1,270.9986111,1,34,27.00923929,0,1,0,0,0,0
0,16800,115870,130809,0,15,0,0,177.6322825,0,17,39.56720816,,,,,,
0,16900,131002,166859,0,4,0,0,135.8564232,0,20,28.15188528,0,1,0,0,0,0
0,16900,,51549,0,1,0,0,75.41374556,1,8,40.62819923,0,1,0,0,0,0
0,16900,30856,56961,1,11,0,0,116.8177074,1,10,20.34458217,1,0,0,0,0,0
0,16900,71672,96677,0,1,0,0,153.7916948,0,30,35.32783617,1,0,0,0,0,0
0,16900,47129,62342,0,15,0,0,290.1489212,0,21,30.3185968,1,0,0,0,0,0
0,16900,31143,75125,1,,1,0,237.1790454,0,49,42.13228057,1,0,0,0,0,0
1,16900,63800,85000,0,2,0,6,127.8,2,33,,1,0,0,0,0,0
1,16900,73128,101683,0,26,0,0,254.1917975,0,45,38.51230869,0,0,1,0,0,0
0,16900,66812,90973,1,9,,,108.0055259,0,10,37.46901795,0,1,0,0,0,0
0,16900,68940,88264,0,0,0,0,166.1062815,0,25,24.95531142,0,1,0,0,0,0
0,16900,67111,96985,1,21,0,0,233.7843986,1,23,37.32471132,0,0,0,0,1,0
0,16900,116357,209364,0,4,0,0,221.1285548,0,16,27.9002639,1,0,0,0,0,0
0,16900,53252,89720,0,29,0,0,204.5879339,0,22,33.01615312,0,1,0,0,0,0
0,16900,88143,115365,0,19,0,0,282.0685178,0,16,24.96285137,1,0,0,0,0,0
0,16900,43643,80639,0,3,0,0,128.5818237,1,8,28.89595485,0,0,0,1,0,0
0,16900,61847,91671,0,9,0,0,202.0534356,0,20,21.34825451,0,0,0,0,1,0
0,16900,78455,121450,,,,,,,,33.74237455,,,,,,
0,16900,17988,137328,0,9,0,0,360.1469602,0,10,41.90205419,1,0,0,0,0,0
0,16900,102108,117650,0,9,0,0,279.1125847,1,19,29.64517729,1,0,0,0,0,0
0,17000,73644,107086,0,0,0,0,280.4533436,2,20,37.77195785,0,0,0,0,1,0
0,17000,125257,161009,0,3,0,0,129.7577996,1,21,27.6372066,0,1,0,0,0,0
0,17000,10866,171952,1,24,0,0,79.9919755,2,21,29.84695874,0,0,0,1,0,0
1,17000,,,1,1,0,0,111.2350118,0,21,31.36287239,,,,,,
0,17000,70039,100993,1,7,0,0,261.911317,1,11,36.56433032,0,0,0,0,1,0
1,17000,54218,75000,0,5,1,0,177.5,6,35,,0,0,0,1,0,0
0,17000,51682,67688,1,2,0,0,135.1919065,0,18,33.05063637,0,1,0,0,0,0
0,17000,83248,95886,0,8,0,2,349.4300794,,41,36.05994724,0,0,0,0,1,0
0,17000,97713,164869,,,0,,253.4763166,,23,36.45229579,1,0,0,0,0,0
0,17000,125728,159770,0,,0,0,228.4223822,0,18,37.00837378,0,0,0,1,0,0
0,17000,31772,60289,1,6,0,0,189.2369837,0,13,31.12574653,0,0,0,0,1,0
0,17000,134689,158661,0,,0,0,227.3954647,0,19,36.42557176,0,0,0,1,0,0
0,17000,86341,133564,0,15,0,0,307.6738571,0,18,28.36821059,0,0,0,0,1,0
0,17000,66894,75360,0,8,,,,,,25.26009868,,,,,,
0,17000,27088,166437,1,7,0,0,306.6741711,0,27,26.15671788,0,0,0,0,0,1
0,17000,70085,81598,0,7,0,0,117.1953992,1,20,21.98183572,0,1,0,0,0,0
0,17000,97438,158780,0,0,0,0,210.9126034,1,18,38.79674995,0,0,0,1,0,0
0,17000,45671,64516,1,27,0,0,246.1797214,0,13,25.7012056,1,0,0,0,0,0
0,17000,6778,60065,0,0,0,0,326.5184144,0,5,38.83660184,0,0,1,0,0,0
0,17000,26228,60979,1,7,0,0,188.2476105,0,13,29.62867649,0,0,0,0,1,0
0,17000,63450,92816,,10,0,0,,1,16,25.71867108,0,0,0,0,1,0
0,17000,54780,93091,0,4,0,0,115.3753324,1,21,37.50862467,0,0,0,0,1,0
0,17000,73184,96889,0,0,0,0,71.95379199,0,16,28.00439848,0,0,0,1,0,0
0,17000,60483,85015,1,4,0,0,116.5252651,0,12,27.29874318,0,0,0,0,1,0
1,17000,52663,82000,,,,,,,,,,,,,,
1,17000,36420,54375,0,1,1,0,77.7,1,18,,1,0,0,0,0,0
0,17000,53058,74000,0,17,1,0,204.9333333,1,21,,1,0,0,0,0,0
0,17000,23200,85000,0,9,0,0,149.0666667,1,21,,0,0,0,0,1,0
0,17000,47000,112720,0,16,0,0,257.7,0,20,,0,0,0,0,1,0
0,17000,86000,119600,0,12,,,137.4666667,,25,,0,0,0,0,1,0
0,17000,12613,85000,0,21,0,0,226.3666667,3,41,,1,0,0,0,0,0
0,17000,152900,191146,0,7.5,0,0,,2,16,,1,0,0,0,0,0
0,17000,55820,88683,0,0.5,0,0,74.03333333,0,23,,0,1,0,0,0,0
1,17000,74910,112375,0,41,0,0,95.2,3,28,,0,1,0,0,0,0
1,17000,87600,110000,0,0.4,6,0,180.5666667,2,46,,1,0,0,0,0,0
1,17000,52700,78000,0,2,0,0,62.9,0,10,,1,0,0,0,0,0
1,17000,61000,127000,0,9,0,5,256.7,0,40,,0,0,0,1,0,0
1,17000,62755,81180,0,19,2,0,134.9333333,2,28,,0,0,0,0,1,0
1,17000,56800,82000,0,22,0,5,320.6,4,28,,0,0,0,0,1,0
1,17000,89600,115000,0,20,,3,99.26666667,0,23,,0,0,0,0,0,1
1,17000,48000,69000,0,25,0,0,351.0333333,3,24,,0,1,0,0,0,0
1,17000,43000,63500,0,8,0,0,46.66666667,3,11,,1,0,0,0,0,0
0,17000,118822,208429,0,3,0,0,206.7370713,0,16,25.87399085,1,0,0,0,0,0
0,17000,96065,116416,0,14,0,0,125.6730605,2,8,34.75618581,1,0,0,0,0,0
0,17000,97517,141718,0,2,,,128.4175979,3,15,31.16602944,0,1,0,0,0,0
0,17000,51018,108148,1,0,,2,114.9462923,0,23,40.24125987,0,1,0,0,0,0
1,17000,170636,188899,0,1,4,0,67.40828497,1,13,44.7515722,,,,,,
0,17000,98451,138012,0,3,,,120.2389346,2,15,33.95359392,0,1,0,0,0,0
0,17000,82662,111357,0,17,0,0,252.3059847,4,30,37.31611992,0,0,0,1,0,0
0,17000,108154,134103,0,1,0,0,279.3611988,0,46,39.67697661,1,0,0,0,0,0
0,17000,25638,128433,0,10,0,0,367.6645206,0,9,39.10689638,1,0,0,0,0,0
0,17100,56791,94396,0,7,0,0,110.2940878,1,21,36.1073409,0,0,0,0,1,0
0,17100,48471,71546,0,5,0,1,254.0957007,3,32,29.81874354,0,0,0,0,1,0
0,17100,19126,88969,0,21,0,0,225.7062879,2,41,38.89637818,1,0,0,0,0,0
0,17100,,96036,0,27,0,0,327.0017911,0,15,12.4986698,0,1,0,0,0,0
0,17100,100082,119585,0,1,0,0,147.9158091,0,29,34.73427716,0,0,0,0,1,0
0,17100,22162,128989,0,11,0,0,367.9970935,0,9,40.64091611,1,0,0,0,0,0
0,17100,53983,73688,0,5,,,95.52351212,0,9,36.92038565,1,0,0,0,0,0
0,17100,123463,160487,0,4,0,0,155.3007626,0,21,25.70412779,0,1,0,0,0,0
0,17100,49951,111291,1,1,,2,151.1045925,1,23,39.48719814,0,1,0,0,0,0
0,17100,74922,91187,0,0,0,0,80.58265559,0,16,26.76776884,0,0,0,1,0,0
0,17100,59123,94247,0,0,0,0,70.01636023,0,22,37.19508553,0,1,0,0,0,0
0,17100,46953,69086,0,6,0,0,165.6277883,2,11,29.2491436,0,0,0,0,1,0
0,17100,43085,68758,0,7,0,1,103.6838558,3,49,30.3535487,1,0,0,0,0,0
0,17100,92853,130864,0,6,,,244.7288109,3,41,37.49264563,0,0,0,1,0,0
1,17100,32134,69131,0,3,0,0,209.1988005,0,6,38.632967,1,0,0,0,0,0
0,17100,54598,115838,0,14,0,0,247.2958966,0,20,25.63211643,0,0,0,0,1,0
0,17100,,60781,,8,0,0,101.0140613,0,14,27.71993814,,,,,,
0,17100,27842,74459,1,,0,0,248.7187801,0,49,44.55215415,1,0,0,0,0,0
0,17100,104652,169076,,,1,,270.5812143,,23,38.46522769,1,0,0,0,0,0
0,17100,117337,131575,0,16,0,0,177.6294323,0,17,39.17643246,,,,,,
0,17100,91502,113251,0,18,0,0,289.9544006,0,16,24.45832061,1,0,0,0,0,0
0,17200,51352,64386,0,27,0,0,295.9554144,1,17,36.78730595,0,0,0,1,0,0
0,17200,62514,96633,1,25,1,0,224.7643591,1,24,36.7023407,0,0,0,0,1,0
0,17200,59698,89715,,9,0,0,,1,16,23.34562321,0,0,0,0,1,0
0,17200,94937,133859,0,6,,,248.1588756,2,42,36.79087533,0,0,0,1,0,0
0,17200,6126,88603,1,13,0,1,287.2608869,0,23,30.0987967,1,0,0,0,0,0
0,17200,7044,57831,0,0,0,0,330.9709043,0,6,37.94331514,0,0,1,0,0,0
0,17200,103519,118074,0,0,0,0,102.6786125,1,21,41.41835285,1,0,0,0,0,0
0,17200,89507,121047,0,14,0,0,118.866134,1,9,34.6028274,1,0,0,0,0,0
0,17200,52011,65800,0,7,0,1,120.3239792,2,48,30.55651187,1,0,0,0,0,0
0,17200,11950,170000,1,22,0,0,77.28338497,1,20,28.82169866,0,0,0,1,0,0
0,17200,43996,79419,0,5,0,0,140.973401,0,9,28.6621734,0,0,0,1,0,0
0,17200,33073,85654,0,7,0,0,163.3947887,1,20,28.27488887,0,0,0,0,1,0
1,17200,50742,71000,0,15,0,0,,0,0,,1,0,0,0,0,0
0,17200,39316,66978,0,4,0,0,99.98597596,1,10,26.43708406,,,,,,
1,17200,74402,,0,13,0,1,115.3530306,4,34,41.35903633,0,0,0,0,1,0
1,17200,62108,,0,21,0,0,174.3961345,1,21,34.53892537,0,1,0,0,0,0
0,17200,48999,76544,0,5,0,0,240.5227465,3,31,32.84175391,0,0,0,0,1,0
0,17200,35116,60489,0,17,0,0,106.486237,1,18,38.80624071,1,0,0,0,0,0
0,17200,85977,109238,1,3,0,0,115.5575126,1,25,38.94891874,0,0,0,0,1,0
0,17200,45900,68126,1,4,0,0,111.1259517,0,17,34.17904688,0,1,0,0,0,0
0,17200,52276,69860,0,0,0,0,180.9314878,0,25,30.58796698,0,1,0,0,0,0
0,17200,53849,102326,1,1,0,3,57.16674512,1,9,39.99115424,1,0,0,0,0,0
0,17200,90567,118761,0,14,0,0,139.3401702,2,9,34.78487038,1,0,0,0,0,0
0,17200,99204,119490,0,9,0,0,296.2114898,1,18,30.3013654,1,0,0,0,0,0
0,17200,48427,66082,0,29,0,0,283.8487591,1,16,38.39363467,0,0,0,1,0,0
0,17200,62840,92946,1,5,0,0,133.1594808,0,11,27.50354017,0,0,0,0,1,0
0,17200,17234,43310,,1,0,0,215.6075405,0,15,38.31851469,0,1,0,0,0,0
0,17200,55254,118718,0,15,0,0,276.9110829,0,20,26.69615871,0,0,0,0,1,0
0,17200,27230,82319,1,,0,0,249.2156672,1,50,43.75679409,1,0,0,0,0,0
0,17300,40280,66319,0,4,0,0,101.3255769,2,9,27.97593545,,,,,,
0,17300,91132,110440,0,10,0,0,147.5533245,2,19,36.42721874,0,0,0,0,1,0
0,17300,51185,65537,0,6,0,1,129.8379412,3,49,29.31159406,1,0,0,0,0,0
0,17300,35070,63862,0,16,0,0,125.1315694,1,17,37.93651965,1,0,0,0,0,0
0,17300,79412,114906,0,17,0,0,247.3605705,4,30,36.53643556,0,0,0,1,0,0
1,17300,73000,95000,0,5,2,1,90.3,6,30,,1,0,0,0,0,0
0,17300,99064,156306,1,4,0,0,90.44952245,0,16,35.75006044,0,0,0,0,1,0
0,17300,44031,79187,0,0,,1,299.7052373,1,10,35.98666991,1,0,0,0,0,0
0,17300,20798,37980,,2,0,0,219.3093648,0,16,37.76321101,0,1,0,0,0,0
0,17300,90768,116052,0,13,0,0,120.2414262,2,9,35.81087795,1,0,0,0,0,0
0,17300,65444,91244,0,8,0,0,202.0496827,0,19,21.57338522,0,0,0,0,1,0
0,17300,65136,83847,0,6,0,0,127.0999737,0,20,24.5182717,0,1,0,0,0,0
0,17300,110614,137552,0,6,0,0,85.23250072,0,13,31.34436552,0,0,0,0,1,0
1,17300,73503,91842,0,0,0,6,142.3320756,1,32,46.90232438,1,0,0,0,0,0
0,17300,91350,107834,1,3,0,0,118.1330649,0,24,37.61084501,0,0,0,0,1,0
0,17300,65077,91991,0,0,2,3,114.0234424,2,26,35.90776048,1,0,0,0,0,0
0,17300,96138,124066,0,1,,2,271.7823232,0,30,40.40450623,0,1,0,0,0,0
0,17300,32736,49100,0,4,0,0,262.9484377,0,34,38.563081,0,0,0,0,1,0
0,17300,57358,71617,0,0,0,0,194.2933392,0,25,30.53780606,0,1,0,0,0,0
0,17300,51107,64135,1,4,0,0,115.002195,0,17,32.25108612,0,1,0,0,0,0
0,17300,48132,78889,0,4,0,0,133.1676855,0,8,28.29822706,0,0,0,1,0,0
0,17400,,48971,0,,,,345.0099186,,17,32.47431947,1,0,0,0,0,0
0,17400,77350,101271,0,0,0,0,148.9162275,1,18,34.38702843,1,0,0,0,0,0
0,17400,61035,90434,1,4,0,0,113.6359957,0,12,25.35719461,0,0,0,0,1,0
0,17400,58941,88470,1,4,0,0,123.2570546,0,12,25.55759334,0,0,0,0,1,0
0,17400,62824,82243,0,5,,,109.4827485,0,7,34.81844499,1,0,0,0,0,0
0,17400,25859,43684,0,16,1,0,95.36306868,1,17,27.10761957,0,0,0,1,0,0
0,17400,24687,37391,,2,0,0,217.7442746,0,16,38.25139203,0,1,0,0,0,0
0,17400,43110,73614,0,1,0,0,114.2891824,1,8,26.37910802,0,0,0,1,0,0
0,17400,11147,166496,1,23,0,0,73.46751776,1,19,29.53166415,0,0,0,1,0,0
0,17400,42876,66085,0,26,0,0,281.5781525,1,16,38.02752168,0,0,0,1,0,0
0,17400,45861,61256,0,7,0,0,132.0192267,3,48,30.18656747,1,0,0,0,0,0
1,17400,54161,75500,0,4,0,0,23.33333333,5,11,,0,1,0,0,0,0
0,17400,44479,78121,0,1,0,0,117.3235888,0,9,27.13398944,0,0,0,1,0,0
0,17400,97072,155146,0,0,0,0,204.1656163,0,19,40.50796477,0,0,0,1,0,0
1,17400,96590,112115,0,0,6,0,178.6595894,2,46,41.11788749,1,0,0,0,0,0
0,17400,113890,135146,0,16,0,0,174.1014596,1,17,37.6335491,,,,,,
0,17400,49765,66782,0,27,0,0,272.5904825,1,16,39.3830645,0,0,0,1,0,0
0,17400,25844,83229,1,,0,0,247.7616459,0,50,43.70133124,1,0,0,0,0,0
0,17400,123579,168243,0,4,0,0,146.3520808,0,20,26.60351151,0,1,0,0,0,0
